Rxn name	Rxn description	Formula	Gene-reaction association	Reversible	LB	UB	Objective
MDRPD	 5-Methylthio-5-deoxy-D-ribulose 1-phosphate dehydratase	5mdru1p[c]  -> dkmpp[c] + h2o[c] 		0	  0.00	1000.00	  0.00
ME1	malic enzyme (NAD)	mal-L[c] + nad[c]  -> co2[c] + nadh[c] + pyr[c] 	(b1479)	0	  0.00	1000.00	  0.00
ME2	malic enzyme (NADP)	mal-L[c] + nadp[c]  -> co2[c] + nadph[c] + pyr[c] 	(b2463)	0	  0.00	1000.00	  0.00
MECDPDH	 2C-methyl-D-erythritol 2,4 cyclodiphosphate dehydratase	2mecdp[c] + h[c]  -> h2mb4p[c] + h2o[c] 	(b2515)	0	  0.00	1000.00	  0.00
MECDPS	 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	2p4c2me[c]  -> 2mecdp[c] + cmp[c] 	(b2746)	0	  0.00	1000.00	  0.00
MELIBt2	melibiose transport in via symport	h[e] + melib[e]  -> h[c] + melib[c] 	(b4120)	0	  0.00	1000.00	  0.00
MEPCT	 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	2me4p[c] + ctp[c] + h[c]  -> 4c2me[c] + ppi[c] 	(b2747)	0	  0.00	1000.00	  0.00
METAT	methionine adenosyltransferase	atp[c] + h2o[c] + met-L[c]  -> amet[c] + pi[c] + ppi[c] 	(b2942)	0	  0.00	1000.00	  0.00
METDabc	D-methionine transport via ABC system	atp[c] + h2o[c] + met-D[e]  -> adp[c] + h[c] + met-D[c] + pi[c] 	(b0197) and (b0199) and (b0198)	0	  0.00	1000.00	  0.00
METS	methionine synthase	5mthf[c] + hcys-L[c]  -> met-L[c] + thf[c] 	(b4019) or (b3829)	0	  0.00	1000.00	  0.00
METabc	L-methionine transport via ABC system	atp[c] + h2o[c] + met-L[e]  -> adp[c] + h[c] + met-L[c] + pi[c] 	(b0197) and (b0199) and (b0198)	0	  0.00	1000.00	  0.00
MGSA	methylglyoxal synthase	dhap[c]  -> mthgxl[c] + pi[c] 	(b0963)	0	  0.00	1000.00	  0.00
MI1PP	myo-inositol 1-phosphatase	h2o[c] + mi1p-D[c]  -> inost[c] + pi[c] 	(b2533)	0	  0.00	1000.00	  0.00
MICITD	 2-methylisocitrate dehydratase	2mcacn[c] + h2o[c]  -> micit[c] 	(b1276) or (b0118)	0	  0.00	1000.00	  0.00
MLTG1	Maltodextrin glucosidase (maltotriose)	h2o[c] + malttr[c]  -> glc-D[c] + malt[c] 	(b0403)	0	  0.00	1000.00	  0.00
MLTG2	Maltodextrin glucosidase (maltotetraose)	h2o[c] + maltttr[c]  -> glc-D[c] + malttr[c] 	(b0403)	0	  0.00	1000.00	  0.00
MLTG3	Maltodextrin glucosidase (maltopentaose)	h2o[c] + maltpt[c]  -> glc-D[c] + maltttr[c] 	(b0403)	0	  0.00	1000.00	  0.00
MLTG4	Maltodextrin glucosidase (maltohexaose)	h2o[c] + malthx[c]  -> glc-D[c] + maltpt[c] 	(b0403)	0	  0.00	1000.00	  0.00
MLTG5	Maltodextrin glucosidase (maltoheptaose)	h2o[c] + malthp[c]  -> glc-D[c] + malthx[c] 	(b0403)	0	  0.00	1000.00	  0.00
MLTP1	Maltodextrin phosphorylase (maltopentaose)	maltpt[c] + pi[c]  <=> g1p[c] + maltttr[c] 	(b3417)	1	-1000.00	1000.00	  0.00
MLTP2	Maltodextrin phosphorylase (maltohexaose)	malthx[c] + pi[c]  <=> g1p[c] + maltpt[c] 	(b3417)	1	-1000.00	1000.00	  0.00
MLTP3	Maltodextrin phosphorylase (maltoheptaose)	malthp[c] + pi[c]  <=> g1p[c] + malthx[c] 	(b3417)	1	-1000.00	1000.00	  0.00
MMCD	Methylmalonyl-CoA decarboxylase	h[c] + mmcoa-S[c]  -> co2[c] + ppcoa[c] 	(b2919)	0	  0.00	1000.00	  0.00
MME	methylmalonyl-CoA epimerase	mmcoa-R[c]  <=> mmcoa-S[c] 		1	-1000.00	1000.00	  0.00
MMM2	Methylmalonyl-CoA mutase	succoa[c]  -> mmcoa-R[c] 	(b2917)	0	  0.00	1000.00	  0.00
MNLpts	mannitol transport via PEP:Pyr PTS	mnl[e] + pep[c]  -> mnl1p[c] + pyr[c] 	(b2415) and (b2416) and (b3599)	0	  0.00	1000.00	  0.00
MNNH	D-mannonate hydrolyase	mana[c]  -> 2ddglcn[c] + h2o[c] 	(b4322)	0	  0.00	1000.00	  0.00
MOAT	 3-deoxy-D-manno-octulosonic acid transferase	ckdo[c] + lipidA[c]  -> cmp[c] + h[c] + kdolipid4[c] 	(b3633)	0	  0.00	1000.00	  0.00
MOAT2	 3-deoxy-D-manno-octulosonic acid transferase	ckdo[c] + kdolipid4[c]  -> cmp[c] + h[c] + kdo2lipid4[c] 	(b3633)	0	  0.00	1000.00	  0.00
MOHMT	 3-methyl-2-oxobutanoate hydroxymethyltransferase	3mob[c] + h2o[c] + mlthf[c]  -> 2dhp[c] + thf[c] 	(b0134)	0	  0.00	1000.00	  0.00
MTAN	methylthioadenosine nucleosidase	5mta[c] + h2o[c]  -> 5mtr[c] + ade[c] 	(b0159)	0	  0.00	1000.00	  0.00
MTHFC	methenyltetrahydrofolate cyclohydrolase	h2o[c] + methf[c]  <=> 10fthf[c] 	(b0529)	1	-1000.00	1000.00	  0.00
MTHFD	methylenetetrahydrofolate dehydrogenase (NADP)	mlthf[c] + nadp[c]  <=> h[c] + methf[c] + nadph[c] 	(b0529)	1	-1000.00	1000.00	  0.00
MTHFR2	 5,10-methylenetetrahydrofolate reductase (NADH)	h[c] + mlthf[c] + nadh[c]  -> 5mthf[c] + nad[c] 	(b3941)	0	  0.00	1000.00	  0.00
MTRI	 5-methylthioribose-1-phosphate isomerase	5mdr1p[c]  <=> 5mdru1p[c] 		1	-1000.00	1000.00	  0.00
MTRK	 5-methylthioribose kinase	5mtr[c] + atp[c]  -> 5mdr1p[c] + adp[c] + h[c] 		0	  0.00	1000.00	  0.00
NACODA	N-acetylornithine deacetylase	acg5sa[c] + h2o[c]  -> ac[c] + glu5sa[c] 	(b3957)	0	  0.00	1000.00	  0.00
NACUP	Nicotinic acid uptake	nac[e]  -> nac[c] 		0	  0.00	1000.00	  0.00
NADDP	NAD diphosphatase	h2o[c] + nad[c]  -> amp[c] + 2 h[c] + nmn[c] 	(b2411)	0	  0.00	1000.00	  0.00
NADDPe	NAD diphosphatase (extracellular)	h2o[e] + nad[e]  -> amp[e] + 2 h[e] + nmn[e] 		0	  0.00	1000.00	  0.00
NADH10	NADH dehydrogenase (menaquinone-8 & 0 protons)	h[c] + mqn8[c] + nadh[c]  -> mql8[c] + nad[c] 	(b1109)	0	  0.00	1000.00	  0.00
NADH5	NADH dehydrogenase (ubiquinone-8 )	h[c] + nadh[c] + q8[c]  -> nad[c] + q8h2[c] 	(b1109)	0	  0.00	1000.00	  0.00
NADH6	NADH dehydrogenase (ubiquinone-8 & 3.5 protons)	4.5 h[c] + nadh[c] + q8[c]  -> 3.5 h[e] + nad[c] + q8h2[c] 	(b2285 and b2284 and b2281 and b2287 and b2276 and b2283 and b2288 and b2282 and b2286 and b2277 and b2278 and b2280 and b2279)	0	  0.00	1000.00	  0.00
NADH7	NADH dehydrogenase (menaquinone-8 & 2 protons)	3 h[c] + mqn8[c] + nadh[c]  -> 2 h[e] + mql8[c] + nad[c] 	(b2285 and b2284 and b2281 and b2287 and b2276 and b2283 and b2288 and b2282 and b2286 and b2277 and b2278 and b2280 and b2279)	0	  0.00	1000.00	  0.00
NADH8	NADH dehydrogenase (demethylmenaquinone-8 & 2.8 protons)	2dmmq8[c] + 3.8 h[c] + nadh[c]  -> 2dmmql8[c] + 2.8 h[e] + nad[c] 	(b2285 and b2284 and b2281 and b2287 and b2276 and b2283 and b2288 and b2282 and b2286 and b2277 and b2278 and b2280 and b2279)	0	  0.00	1000.00	  0.00
NADH9	NADH dehydrogenase (demethylmenaquinone-8 & 0 protons)	2dmmq8[c] + h[c] + nadh[c]  -> 2dmmql8[c] + nad[c] 	(b1109)	0	  0.00	1000.00	  0.00
NADK	NAD kinase	atp[c] + nad[c]  -> adp[c] + h[c] + nadp[c] 	(b2615)	0	  0.00	1000.00	  0.00
NADPPPS	NADP phosphatase	h2o[c] + nadp[c]  -> nad[c] + pi[c] 		0	  0.00	1000.00	  0.00
NADS1	NAD synthase (nh3)	atp[c] + dnad[c] + nh4[c]  -> amp[c] + h[c] + nad[c] + ppi[c] 	(b1740)	0	  0.00	1000.00	  0.00
NADTRHD	NAD transhydrogenase	nad[c] + nadph[c]  -> nadh[c] + nadp[c] 	(b1602 and b1603) or (b3962)	0	  0.00	1000.00	  0.00
NAMNPP	nicotinic acid mononucleotide pyrophosphorylase	atp[c] + h2o[c] + nac[c] + prpp[c]  -> adp[c] + nicrnt[c] + pi[c] + ppi[c] 	(b0931)	0	  0.00	1000.00	  0.00
NAt3_1	sodium proton antiporter (H:NA is 1:1)	h[e] + na1[c]  <=> h[c] + na1[e] 	(b1216)	1	-1000.00	1000.00	  0.00
NAt3_1.5	sodium proton antiporter (H:NA is 1.5)	3 h[e] + 2 na1[c]  -> 3 h[c] + 2 na1[e] 	(b1186)	0	  0.00	1000.00	  0.00
NAt3_2	sodium proton antiporter (H:NA is 2)	2 h[e] + na1[c]  -> 2 h[c] + na1[e] 	(b0019)	0	  0.00	1000.00	  0.00
NDPK1	nucleoside-diphosphate kinase (ATP:GDP)	atp[c] + gdp[c]  <=> adp[c] + gtp[c] 	(b2518)	1	-1000.00	1000.00	  0.00
NDPK2	nucleoside-diphosphate kinase (ATP:UDP)	atp[c] + udp[c]  <=> adp[c] + utp[c] 	(b2518)	1	-1000.00	1000.00	  0.00
NDPK3	nucleoside-diphosphate kinase (ATP:CDP)	atp[c] + cdp[c]  <=> adp[c] + ctp[c] 	(b2518)	1	-1000.00	1000.00	  0.00
NDPK4	nucleoside-diphosphate kinase (ATP:dTDP)	atp[c] + dtdp[c]  <=> adp[c] + dttp[c] 	(b2518)	1	-1000.00	1000.00	  0.00
NDPK5	nucleoside-diphosphate kinase (ATP:dGDP)	atp[c] + dgdp[c]  <=> adp[c] + dgtp[c] 	(b2518)	1	-1000.00	1000.00	  0.00
NDPK6	nucleoside-diphosphate kinase (ATP:dUDP)	atp[c] + dudp[c]  <=> adp[c] + dutp[c] 	(b2518)	1	-1000.00	1000.00	  0.00
NDPK7	nucleoside-diphosphate kinase (ATP:dCDP)	atp[c] + dcdp[c]  <=> adp[c] + dctp[c] 	(b2518)	1	-1000.00	1000.00	  0.00
NDPK8	nucleoside-diphosphate kinase (ATP:dADP)	atp[c] + dadp[c]  <=> adp[c] + datp[c] 	(b2518)	1	-1000.00	1000.00	  0.00
NH4t	ammonia reversible transport	nh4[e]  <=> nh4[c] 	(b0451)	1	-1000.00	1000.00	  0.00
NMNAT	nicotinamide-nucleotide adenylyltransferase	atp[c] + h[c] + nmn[c]  -> nad[c] + ppi[c] 	(b0639)	0	  0.00	1000.00	  0.00
NMNDA	nicotinamide-nucleotide amidase	h2o[c] + nmn[c]  -> nh4[c] + nicrnt[c] 		0	  0.00	1000.00	  0.00
NMNN	NMN nucleosidase	h2o[c] + nmn[c]  -> h[c] + ncam[c] + r5p[c] 		0	  0.00	1000.00	  0.00
NMNP	NMN permease	nmn[e]  -> nmn[c] 	(b0751)	0	  0.00	1000.00	  0.00
NMNt7	NMN transport via NMN glycohydrolase	h2o[c] + nmn[e]  -> h[c] + ncam[c] + r5p[c] 		0	  0.00	1000.00	  0.00
NNAM	nicotinamidase	h2o[c] + ncam[c]  -> nac[c] + nh4[c] 	(b1768)	0	  0.00	1000.00	  0.00
NNAT	nicotinate-nucleotide adenylyltransferase	atp[c] + h[c] + nicrnt[c]  -> dnad[c] + ppi[c] 	(b0639)	0	  0.00	1000.00	  0.00
NNDMBRT	Nicotinate-nucleotide dimethylbenzimidazole phosphoribosyltransferase	dmbzid[c] + nicrnt[c]  -> 5prdmbz[c] + h[c] + nac[c] 	(b1991)	0	  0.00	1000.00	  0.00
NNDPR	nicotinate-nucleotide diphosphorylase (carboxylating)	2 h[c] + prpp[c] + quln[c]  -> co2[c] + nicrnt[c] + ppi[c] 	(b0109)	0	  0.00	1000.00	  0.00
NO2t2r	nitrite transport in via proton symport, reversible	h[e] + no2[e]  <=> h[c] + no2[c] 	(b1223) or (b3367)	1	-1000.00	1000.00	  0.00
NO3R1	Nitrate reductase (Ubiquinol-8)	2 h[c] + no3[c] + q8h2[c]  -> h2o[c] + 2 h[e] + no2[c] + q8[c] 	(b1225 and b1226 and b1224 and b1227)	0	  0.00	1000.00	  0.00
NO3R2	Nitrate reductase (Menaquinol-8)	2 h[c] + mql8[c] + no3[c]  -> h2o[c] + 2 h[e] + mqn8[c] + no2[c] 	(b1225 and b1226 and b1224 and b1227)	0	  0.00	1000.00	  0.00
NO3t7	nitrate transport in via nitrite antiport	no2[c] + no3[e]  -> no2[e] + no3[c] 	(b1223) or (b1469)	0	  0.00	1000.00	  0.00
NPHS	naphthoate synthase	sbzcoa[c]  -> coa[c] + dhna[c] 	(b2262)	0	  0.00	1000.00	  0.00
NTD1	 5'-nucleotidase (dUMP)	dump[c] + h2o[c]  -> duri[c] + pi[c] 	(b0480)	0	  0.00	1000.00	  0.00
NTD10	 5'-nucleotidase (XMP)	h2o[c] + xmp[c]  -> pi[c] + xtsn[c] 	(b0480)	0	  0.00	1000.00	  0.00
NTD11	 5'-nucleotidase (IMP)	h2o[c] + imp[c]  -> ins[c] + pi[c] 	(b0480)	0	  0.00	1000.00	  0.00
NTD2	 5'-nucleotidase (UMP)	h2o[c] + ump[c]  -> pi[c] + uri[c] 	(b0480)	0	  0.00	1000.00	  0.00
NTD3	 5'-nucleotidase (dCMP)	dcmp[c] + h2o[c]  -> dcyt[c] + pi[c] 	(b0480)	0	  0.00	1000.00	  0.00
NTD4	 5'-nucleotidase (CMP)	cmp[c] + h2o[c]  -> cytd[c] + pi[c] 	(b0480)	0	  0.00	1000.00	  0.00
NTD5	 5'-nucleotidase (dTMP)	dtmp[c] + h2o[c]  -> pi[c] + thymd[c] 	(b0480)	0	  0.00	1000.00	  0.00
NTD6	 5'-nucleotidase (dAMP)	damp[c] + h2o[c]  -> dad-2[c] + pi[c] 	(b0480)	0	  0.00	1000.00	  0.00
NTD7	 5'-nucleotidase (AMP)	amp[c] + h2o[c]  -> adn[c] + pi[c] 	(b0480)	0	  0.00	1000.00	  0.00
NTD8	 5'-nucleotidase (dGMP)	dgmp[c] + h2o[c]  -> dgsn[c] + pi[c] 	(b0480)	0	  0.00	1000.00	  0.00
NTD9	 5'-nucleotidase (GMP)	gmp[c] + h2o[c]  -> gsn[c] + pi[c] 	(b0480)	0	  0.00	1000.00	  0.00
NTPP1	Nucleoside triphosphate pyrophosphorylase (dgtp)	dgtp[c] + h2o[c]  -> dgmp[c] + h[c] + ppi[c] 	(b0099) or (b2781)	0	  0.00	1000.00	  0.00
NTPP2	Nucleoside triphosphate pyrophosphorylase (gtp)	gtp[c] + h2o[c]  -> gmp[c] + h[c] + ppi[c] 	(b2781) or (b0099)	0	  0.00	1000.00	  0.00
NTPP3	Nucleoside triphosphate pyrophosphorylase (dctp)	dctp[c] + h2o[c]  -> dcmp[c] + h[c] + ppi[c] 	(b2781)	0	  0.00	1000.00	  0.00
NTPP4	Nucleoside triphosphate pyrophosphorylase (ctp)	ctp[c] + h2o[c]  -> cmp[c] + h[c] + ppi[c] 	(b2781)	0	  0.00	1000.00	  0.00
NTPP5	Nucleoside triphosphate pyrophosphorylase (datp)	datp[c] + h2o[c]  -> damp[c] + h[c] + ppi[c] 	(b2781)	0	  0.00	1000.00	  0.00
NTPP6	Nucleoside triphosphate pyrophosphorylase (atp)	atp[c] + h2o[c]  -> amp[c] + h[c] + ppi[c] 	(b2781)	0	  0.00	1000.00	  0.00
NTPP7	Nucleoside triphosphate pyrophosphorylase (dttp)	dttp[c] + h2o[c]  -> dtmp[c] + h[c] + ppi[c] 	(b2781)	0	  0.00	1000.00	  0.00
NTPP8	Nucleoside triphosphate pyrophosphorylase (utp)	h2o[c] + utp[c]  -> h[c] + ppi[c] + ump[c] 	(b2781)	0	  0.00	1000.00	  0.00
NTPTP1	Nucleoside triphosphate tripolyhydrolase	dgtp[c] + h2o[c]  -> dgsn[c] + pppi[c] 	(b0160)	0	  0.00	1000.00	  0.00
NTPTP2	Nucleoside triphosphate tripolyhydrolase	gtp[c] + h2o[c]  -> gsn[c] + pppi[c] 	(b0160)	0	  0.00	1000.00	  0.00
NTRIR2x	nitrite Reductase (NADH)	5 h[c] + 3 nadh[c] + no2[c]  -> 2 h2o[c] + 3 nad[c] + nh4[c] 	(b3365 and b3366)	0	  0.00	1000.00	  0.00
O2t	o2 transport (diffusion)	o2[e]  <=> o2[c] 		1	-1000.00	1000.00	  0.00
OBTFL	 2-Oxobutanoate formate lyase	2obut[c] + coa[c]  -> for[c] + ppcoa[c] 	(b3114) or (b0902 and b0903)	0	  0.00	1000.00	  0.00
OCBT	ornithine carbamoyltransferase	cbp[c] + orn[c]  <=> citr-L[c] + h[c] + pi[c] 	(b4254) or (b0273)	1	-1000.00	1000.00	  0.00
OCDCAt2	Octadecanoate transport via proton symport	h[e] + ocdca[e]  -> h[c] + ocdca[c] 	(b2344)	0	  0.00	1000.00	  0.00
OCTDPS	Octaprenyl pyrophosphate synthase	frdp[c] + 5 ipdp[c]  -> octdp[c] + 5 ppi[c] 	(b3187)	0	  0.00	1000.00	  0.00
OHPBAT	O-Phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase	glu-L[c] + ohpb[c]  <=> akg[c] + phthr[c] 	(b0907)	1	-1000.00	1000.00	  0.00
OHPHM	 2-octaprenyl-6-hydroxyphenol methylase	2ohph[c] + amet[c]  -> 2omph[c] + ahcys[c] + h[c] 	(b2232)	0	  0.00	1000.00	  0.00
OMBZLM	 2-Octaprenyl-6-methoxy-benzoquinol methylase	2ombzl[c] + amet[c]  -> 2ommbl[c] + ahcys[c] + h[c] 	(b3833)	0	  0.00	1000.00	  0.00
OMCDC	 2-Oxo-4-methyl-3-carboxypentanoate decarboxylation	3c4mop[c] + h[c]  -> 4mop[c] + co2[c] 	(b0073)	0	  0.00	1000.00	  0.00
OMMBLHX	 2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	2ommbl[c] + 0.5 o2[c]  -> 2omhmbl[c] 	(b0662)	0	  0.00	1000.00	  0.00
OMPDC	orotidine-5'-phosphate decarboxylase	h[c] + orot5p[c]  -> co2[c] + ump[c] 	(b1281)	0	  0.00	1000.00	  0.00
OMPHHX	 2-octaprenyl-6-methoxyphenol hydroxylase	2omph[c] + 0.5 o2[c]  -> 2ombzl[c] 	(b2907)	0	  0.00	1000.00	  0.00
OP4ENH	 2-oxopent-4-enoate hydratase	h2o[c] + op4en[c]  -> 4h2opntn[c] 	(b0350)	0	  0.00	1000.00	  0.00
OPHBDC	Octaprenyl-hydroxybenzoate decarboxylase	3ophb[c] + h[c]  -> 2oph[c] + co2[c] 	(b3843) or (b2311)	0	  0.00	1000.00	  0.00
OPHHX	 2-Octaprenylphenol hydroxylase	2oph[c] + 0.5 o2[c]  -> 2ohph[c] 	(b3835)	0	  0.00	1000.00	  0.00
ORNDC	Ornithine Decarboxylase	h[c] + orn[c]  -> co2[c] + ptrc[c] 	(b2965) or (b0693)	0	  0.00	1000.00	  0.00
ORNTA	ornithine transaminase	akg[c] + orn[c]  -> glu5sa[c] + glu-L[c] 	(b3073)	0	  0.00	1000.00	  0.00
ORNabc	ornithine transport via ABC system	atp[c] + h2o[c] + orn[e]  -> adp[c] + h[c] + orn[c] + pi[c] 	(b2310) and (b2308) and (b2307) and (b2306)	0	  0.00	1000.00	  0.00
ORPT	orotate phosphoribosyltransferase	orot5p[c] + ppi[c]  <=> orot[c] + prpp[c] 	(b3642)	1	-1000.00	1000.00	  0.00
OXGDC2	 2-oxoglutarate decarboxylase	akg[c] + h[c] + thmpp[c]  -> co2[c] + ssaltpp[c] 	(b2264)	0	  0.00	1000.00	  0.00
P5CD	 1-pyrroline-5-carboxylate dehydrogenase	1pyr5c[c] + 2 h2o[c] + nad[c]  -> glu-L[c] + h[c] + nadh[c] 	(b1014)	0	  0.00	1000.00	  0.00
P5CR	pyrroline-5-carboxylate reductase	1pyr5c[c] + 2 h[c] + nadph[c]  -> nadp[c] + pro-L[c] 	(b0386)	0	  0.00	1000.00	  0.00
PACCOAL	phenylacetate-CoA ligase	atp[c] + coa[c] + pac[c]  -> amp[c] + phaccoa[c] + ppi[c] 	(b1398)	0	  0.00	1000.00	  0.00
PANTS	pantothenate synthase	ala-B[c] + atp[c] + pant-R[c]  -> amp[c] + h[c] + pnto-R[c] + ppi[c] 	(b0133)	0	  0.00	1000.00	  0.00
PAPA_EC	Phosphatidate phosphatase	h2o[c] + 0.02 pa_EC[c]  -> 0.02 12dgr_EC[c] + pi[c] 		0	  0.00	1000.00	  0.00
PAPPT3	phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)	udcpp[c] + ugmda[c]  -> uagmda[c] + ump[c] 	(b0087)	0	  0.00	1000.00	  0.00
PAPSR	phosphoadenylyl-sulfate reductase (thioredoxin)	paps[c] + trdrd[c]  -> 2 h[c] + pap[c] + so3[c] + trdox[c] 	(b2762)	0	  0.00	1000.00	  0.00
PASYN_EC	Phosphatidic acid synthase (Ecoli)	glyc3p[c] + 0.14 hdeACP[c] + 0.04 myrsACP[c] + octeACP[c] + 0.72 palmACP[c] + 0.1 tdeACP[c]  -> 2 ACP[c] + 0.02 pa_EC[c] 	(b3018) and (b4041)	0	  0.00	1000.00	  0.00
PDH	pyruvate dehydrogenase	coa[c] + nad[c] + pyr[c]  -> accoa[c] + co2[c] + nadh[c] 	(b0114) and (b0116) and (b0115)	0	  0.00	1000.00	  0.00
PDX5PO	pyridoxine 5'-phosphate oxidase	o2[c] + pdx5p[c]  <=> h2o2[c] + pydx5p[c] 	(b1638)	1	-1000.00	1000.00	  0.00
PDX5PS	Pyridoxine 5'-phosphate synthase	dxyl5p[c] + nad[c] + phthr[c]  -> co2[c] + 2 h2o[c] + h[c] + nadh[c] + pdx5p[c] + pi[c] 	(b2564 and b0052)	0	  0.00	1000.00	  0.00
PDXPP	Pyridoxine 5-phosphate phosphatase	h2o[c] + pdx5p[c]  -> pi[c] + pydxn[c] 		0	  0.00	1000.00	  0.00
PEAMNO	Phenethylamine oxidase	h2o[c] + o2[c] + peamn[c]  -> h2o2[c] + nh4[c] + pacald[c] 	(b1386)	0	  0.00	1000.00	  0.00
PEPT_EC	ethanolamine phosphotransferase	cmp[c] + h[c] + 0.02 pe_EC[c]  <=> 0.02 12dgr_EC[c] + cdpea[c] 		1	-1000.00	1000.00	  0.00
PERD	Erythronate 4-phosphate (4per) dehydrogenase	4per[c] + nad[c]  <=> h[c] + nadh[c] + ohpb[c] 	(b2320)	1	-1000.00	1000.00	  0.00
PFK	phosphofructokinase	atp[c] + f6p[c]  -> adp[c] + fdp[c] + h[c] 	(b3916) or (b1723)	0	  0.00	1000.00	  0.00
PFK_2	Phosphofructokinase	atp[c] + tag6p-D[c]  -> adp[c] + h[c] + tagdp-D[c] 	(b2168) or (b1723) or (b3137 and b3132)	0	  0.00	1000.00	  0.00
PFL	pyruvate formate lyase	coa[c] + pyr[c]  -> accoa[c] + for[c] 	(b3951 and b3952) or (b0902 and b0903) or (b3114)	0	  0.00	1000.00	  0.00
PGAMT	phosphoglucosamine mutase	gam1p[c]  <=> gam6p[c] 	(b3176)	1	-1000.00	1000.00	  0.00
PGCD	phosphoglycerate dehydrogenase	3pg[c] + nad[c]  -> 3php[c] + h[c] + nadh[c] 	(b2913)	0	  0.00	1000.00	  0.00
PGI	glucose-6-phosphate isomerase	g6p[c]  <=> f6p[c] 	(b4025)	1	-1000.00	1000.00	  0.00
PGK	phosphoglycerate kinase	3pg[c] + atp[c]  <=> 13dpg[c] + adp[c] 	(b2926)	1	-1000.00	1000.00	  0.00
PGL	 6-phosphogluconolactonase	6pgl[c] + h2o[c]  -> 6pgc[c] + h[c] 		0	  0.00	1000.00	  0.00
PGLYCP	Phosphoglycolate phosphatase	2pglyc[c] + h2o[c]  -> glyclt[c] + pi[c] 	(b3385)	0	  0.00	1000.00	  0.00
PGM	phosphoglycerate mutase	2pg[c]  <=> 3pg[c] 	(b0755) or (b4395) or (b3612)	1	-1000.00	1000.00	  0.00
PGMT	phosphoglucomutase	g1p[c]  <=> g6p[c] 	(b0688) or (b2690)	1	-1000.00	1000.00	  0.00
PGPP_EC	Phosphatidylglycerol phosphate phosphatase (Ecoli)	h2o[c] + 0.02 pgp_EC[c]  -> 0.02 pg_EC[c] + pi[c] 	(b0418) or (b1278)	0	  0.00	1000.00	  0.00
PGSA_EC	Phosphatidylglycerol synthase (Ecoli)	0.02 cdpdag_EC[c] + glyc3p[c]  <=> cmp[c] + h[c] + 0.02 pgp_EC[c] 	(b1912)	1	-1000.00	1000.00	  0.00
PHETA1	phenylalanine transaminase	akg[c] + phe-L[c]  <=> glu-L[c] + phpyr[c] 	(b3770) or (b4054) or (b0928)	1	-1000.00	1000.00	  0.00
PHEt2r	L-phenylalanine reversible transport via proton symport	h[e] + phe-L[e]  <=> h[c] + phe-L[c] 	(b0112) or (b0576)	1	-1000.00	1000.00	  0.00
PIabc	phosphate transport via ABC system	atp[c] + h2o[c] + pi[e]  -> adp[c] + h[c] + 2 pi[c] 	(b3725) and (b3727) and (b3726) and (b3728)	0	  0.00	1000.00	  0.00
PIt2r	phosphate reversible transport via symport	h[e] + pi[e]  <=> h[c] + pi[c] 	(b3493) or (b2987)	1	-1000.00	1000.00	  0.00
PLIPA1	Phospholipase A (phosphatidylglycerol)	h2o[c] + 0.02 pg_EC[c]  -> 0.02 agpg_EC[c] + h[c] + 0.36 hdca[c] + 0.07 hdcea[c] + 0.5 ocdcea[c] + 0.02 ttdca[c] + 0.05 ttdcea[c] 	(b3821)	0	  0.00	1000.00	  0.00
PLIPA2	Phosphlipase A (phosphatidylethanolamine)	h2o[c] + 0.02 pe_EC[c]  -> 0.02 agpe_EC[c] + h[c] + 0.36 hdca[c] + 0.07 hdcea[c] + 0.5 ocdcea[c] + 0.02 ttdca[c] + 0.05 ttdcea[c] 	(b3821)	0	  0.00	1000.00	  0.00
PLIPA3	Phospholipase A (phosphatidylcholine)	h2o[c] + 0.02 pc_EC[c]  -> 0.02 agpc_EC[c] + h[c] + 0.36 hdca[c] + 0.07 hdcea[c] + 0.5 ocdcea[c] + 0.02 ttdca[c] + 0.05 ttdcea[c] 	(b3821)	0	  0.00	1000.00	  0.00
PMANM	phosphomannomutase	man1p[c]  <=> man6p[c] 	(b2048)	1	-1000.00	1000.00	  0.00
PMDPHT	pyrimidine phosphatase	5aprbu[c] + h2o[c]  -> 4r5au[c] + pi[c] 		0	  0.00	1000.00	  0.00
PMPK	phosphomethylpyrimidine kinase	4ampm[c] + atp[c]  -> 2mahmp[c] + adp[c] 	(b2103)	0	  0.00	1000.00	  0.00
PNTK	pantothenate kinase	atp[c] + pnto-R[c]  -> 4ppan[c] + adp[c] + h[c] 	(b3974)	0	  0.00	1000.00	  0.00
PNTOt4	Pantothenate sodium symporter	na1[e] + pnto-R[e]  -> na1[c] + pnto-R[c] 	(b3258)	0	  0.00	1000.00	  0.00
POX	pyruvate oxidase	h2o[c] + pyr[c] + q8[c]  -> ac[c] + co2[c] + q8h2[c] 	(b0871)	0	  0.00	1000.00	  0.00
PPA	inorganic diphosphatase	h2o[c] + ppi[c]  -> h[c] + 2 pi[c] 	(b4226)	0	  0.00	1000.00	  0.00
